datetime,power,global_radiation,temperature,Year,Month,Day,date
4/12/20 2:30,0,0,15.70,2020,4,12,4/12/2020
4/12/20 2:45,0,0,15.65,2020,4,12,4/12/2020
4/12/20 3:00,0,0,15.40,2020,4,12,4/12/2020
4/12/20 3:15,0,0,15.05,2020,4,12,4/12/2020
4/12/20 3:30,0,0,15.05,2020,4,12,4/12/2020
4/12/20 3:45,0,0,14.20,2020,4,12,4/12/2020
4/12/20 4:00,0,0,14.35,2020,4,12,4/12/2020
4/12/20 4:15,0,0,14.80,2020,4,12,4/12/2020
4/12/20 4:30,0,0,14.15,2020,4,12,4/12/2020
4/12/20 4:45,0,0,13.65,2020,4,12,4/12/2020
4/12/20 5:00,0,0,13.40,2020,4,12,4/12/2020
4/12/20 5:15,0,0,13.70,2020,4,12,4/12/2020
4/12/20 5:30,0,0,13.10,2020,4,12,4/12/2020
4/12/20 5:45,0,0,13.40,2020,4,12,4/12/2020
4/12/20 6:00,0,0,12.70,2020,4,12,4/12/2020
4/12/20 6:15,0,0,12.40,2020,4,12,4/12/2020
4/12/20 6:30,0,0,12.50,2020,4,12,4/12/2020
4/12/20 6:45,0,0,12.90,2020,4,12,4/12/2020
4/12/20 7:00,0,0,13.10,2020,4,12,4/12/2020
4/12/20 20:15,0,14.336,24.15,2020,4,12,4/12/2020
4/12/20 20:30,0,14.336,23.25,2020,4,12,4/12/2020
4/12/20 20:45,0,0.009,22.90,2020,4,12,4/12/2020
4/12/20 21:00,0,0,22.65,2020,4,12,4/12/2020
4/12/20 21:15,0,0,21.50,2020,4,12,4/12/2020
4/12/20 21:30,0,0,20.80,2020,4,12,4/12/2020
4/12/20 21:45,0,0,19.60,2020,4,12,4/12/2020
4/12/20 22:00,0,0,19.75,2020,4,12,4/12/2020
4/12/20 22:15,0,0,19.25,2020,4,12,4/12/2020
4/12/20 22:30,0,0,19.05,2020,4,12,4/12/2020
4/12/20 22:45,0,0,18.25,2020,4,12,4/12/2020
4/12/20 23:00,0,0,18.25,2020,4,12,4/12/2020
4/12/20 23:15,0,0,18.10,2020,4,12,4/12/2020
4/12/20 23:30,0,0,17.55,2020,4,12,4/12/2020
4/12/20 23:45,0,0,17.50,2020,4,12,4/12/2020
4/13/20 0:00,0,0,17.35,2020,4,13,4/13/2020
4/13/20 0:15,0,0,16.85,2020,4,13,4/13/2020
4/13/20 0:30,0,0,16.55,2020,4,13,4/13/2020
4/13/20 0:45,0,0,16.05,2020,4,13,4/13/2020
4/13/20 1:00,0,0,16.10,2020,4,13,4/13/2020
4/13/20 1:15,0,0,15.80,2020,4,13,4/13/2020
4/13/20 1:30,0,0,15.40,2020,4,13,4/13/2020
4/13/20 1:45,0,0,14.35,2020,4,13,4/13/2020
4/13/20 2:00,0,0,13.95,2020,4,13,4/13/2020
4/13/20 2:15,0,0,14.45,2020,4,13,4/13/2020
4/13/20 2:30,0,0,14.00,2020,4,13,4/13/2020
4/13/20 2:45,0,0,13.85,2020,4,13,4/13/2020
4/13/20 3:00,0,0,13.25,2020,4,13,4/13/2020
4/13/20 3:15,0,0,13.10,2020,4,13,4/13/2020
4/13/20 3:30,0,0,12.75,2020,4,13,4/13/2020
4/13/20 3:45,0,0,13.25,2020,4,13,4/13/2020
4/13/20 4:00,0,0,13.15,2020,4,13,4/13/2020
4/13/20 4:15,0,0,13.50,2020,4,13,4/13/2020
4/13/20 4:30,0,0,13.50,2020,4,13,4/13/2020
4/13/20 4:45,0,0,13.65,2020,4,13,4/13/2020
4/13/20 5:00,0,0,13.45,2020,4,13,4/13/2020
4/13/20 5:15,0,0.056,13.90,2020,4,13,4/13/2020
4/13/20 5:30,0,0.1,13.85,2020,4,13,4/13/2020
4/13/20 5:45,0,0.1,13.95,2020,4,13,4/13/2020
4/13/20 6:00,0,0.1,13.50,2020,4,13,4/13/2020
4/13/20 6:15,0,0.1,14.20,2020,4,13,4/13/2020
4/13/20 6:30,0,0.046,14.10,2020,4,13,4/13/2020
4/13/20 6:45,0,0,13.95,2020,4,13,4/13/2020
4/13/20 7:00,0,0,13.85,2020,4,13,4/13/2020
4/13/20 7:15,0,0,14.45,2020,4,13,4/13/2020
4/13/20 7:30,0,4.617,14.10,2020,4,13,4/13/2020
4/13/20 20:30,0,5.227,12.20,2020,4,13,4/13/2020
4/13/20 20:45,0,3,12.15,2020,4,13,4/13/2020
4/13/20 21:00,0,3,12.00,2020,4,13,4/13/2020
4/13/20 21:15,0,0.447,11.65,2020,4,13,4/13/2020
4/13/20 21:30,0,0,11.55,2020,4,13,4/13/2020
4/13/20 21:45,0,0,11.05,2020,4,13,4/13/2020
4/13/20 22:00,0,0,11.00,2020,4,13,4/13/2020
4/13/20 22:15,0,0,10.80,2020,4,13,4/13/2020
4/13/20 22:30,0,0,10.65,2020,4,13,4/13/2020
4/13/20 22:45,0,0,10.50,2020,4,13,4/13/2020
4/13/20 23:00,0,0,10.45,2020,4,13,4/13/2020
4/13/20 23:15,0,0,10.35,2020,4,13,4/13/2020
4/13/20 23:30,0,0,10.25,2020,4,13,4/13/2020
4/13/20 23:45,0,0,10.40,2020,4,13,4/13/2020
4/14/20 0:00,0,0,10.30,2020,4,14,4/14/2020
4/14/20 0:15,0,0,9.95,2020,4,14,4/14/2020
4/14/20 0:30,0,0,9.60,2020,4,14,4/14/2020
4/14/20 0:45,0,0,9.55,2020,4,14,4/14/2020
4/14/20 1:00,0,0,9.05,2020,4,14,4/14/2020
4/14/20 1:15,0,0,8.70,2020,4,14,4/14/2020
4/14/20 1:30,0,0,8.30,2020,4,14,4/14/2020
4/14/20 1:45,0,0,8.15,2020,4,14,4/14/2020
4/14/20 2:00,0,0,8.30,2020,4,14,4/14/2020
4/14/20 2:15,0,0,8.30,2020,4,14,4/14/2020
4/14/20 2:30,0,0,8.10,2020,4,14,4/14/2020
4/14/20 2:45,0,0,7.80,2020,4,14,4/14/2020
4/14/20 3:00,0,0,7.40,2020,4,14,4/14/2020
4/14/20 3:15,0,0,7.10,2020,4,14,4/14/2020
4/14/20 3:30,0,0,7.25,2020,4,14,4/14/2020
4/14/20 3:45,0,0,7.30,2020,4,14,4/14/2020
4/14/20 4:00,0,0,7.10,2020,4,14,4/14/2020
4/14/20 4:15,0,0,7.25,2020,4,14,4/14/2020
4/14/20 4:30,0,0,7.05,2020,4,14,4/14/2020
4/14/20 4:45,0,0,6.55,2020,4,14,4/14/2020
4/14/20 5:00,0,0,6.75,2020,4,14,4/14/2020
4/14/20 5:15,0,0,6.65,2020,4,14,4/14/2020
4/14/20 5:30,0,0,6.75,2020,4,14,4/14/2020
4/14/20 5:45,0,0,6.35,2020,4,14,4/14/2020
4/14/20 6:00,0,0,5.90,2020,4,14,4/14/2020
4/14/20 6:15,0,0,5.45,2020,4,14,4/14/2020
4/14/20 6:30,0,0,5.80,2020,4,14,4/14/2020
4/14/20 6:45,0,0,5.55,2020,4,14,4/14/2020
4/14/20 7:00,0,0.811,5.65,2020,4,14,4/14/2020
4/14/20 20:30,0,7.774,13.90,2020,4,14,4/14/2020
4/14/20 20:45,0,3.191,13.60,2020,4,14,4/14/2020
4/14/20 21:00,0,0,13.40,2020,4,14,4/14/2020
4/14/20 21:15,0,0,13.25,2020,4,14,4/14/2020
4/14/20 21:30,0,0,12.60,2020,4,14,4/14/2020
4/14/20 21:45,0,0,12.70,2020,4,14,4/14/2020
4/14/20 22:00,0,0,12.15,2020,4,14,4/14/2020
4/14/20 22:15,0,0,11.80,2020,4,14,4/14/2020
4/14/20 22:30,0,0,11.40,2020,4,14,4/14/2020
4/14/20 22:45,0,0,11.05,2020,4,14,4/14/2020
4/14/20 23:00,0,0,11.00,2020,4,14,4/14/2020
4/14/20 23:15,0,0,10.25,2020,4,14,4/14/2020
4/14/20 23:30,0,0,9.75,2020,4,14,4/14/2020
4/14/20 23:45,0,0,9.70,2020,4,14,4/14/2020
4/15/20 0:00,0,0,9.55,2020,4,15,4/15/2020
4/15/20 0:15,0,0,8.60,2020,4,15,4/15/2020
4/15/20 0:30,0,0,8.50,2020,4,15,4/15/2020
4/15/20 0:45,0,0,8.00,2020,4,15,4/15/2020
4/15/20 1:00,0,0,7.10,2020,4,15,4/15/2020
4/15/20 1:15,0,0,7.55,2020,4,15,4/15/2020
4/15/20 1:30,0,0,6.50,2020,4,15,4/15/2020
4/15/20 1:45,0,0,6.40,2020,4,15,4/15/2020
4/15/20 2:00,0,0,6.60,2020,4,15,4/15/2020
4/15/20 2:15,0,0,7.00,2020,4,15,4/15/2020
4/15/20 2:30,0,0,7.15,2020,4,15,4/15/2020
4/15/20 2:45,0,0,6.65,2020,4,15,4/15/2020
4/15/20 3:00,0,0,6.20,2020,4,15,4/15/2020
4/15/20 3:15,0,0,5.35,2020,4,15,4/15/2020
4/15/20 3:30,0,0,6.15,2020,4,15,4/15/2020
4/15/20 3:45,0,0,6.20,2020,4,15,4/15/2020
4/15/20 4:00,0,0,5.90,2020,4,15,4/15/2020
4/15/20 4:15,0,0,5.90,2020,4,15,4/15/2020
4/15/20 4:30,0,0,5.90,2020,4,15,4/15/2020
4/15/20 4:45,0,0,6.20,2020,4,15,4/15/2020
4/15/20 5:00,0,0,5.85,2020,4,15,4/15/2020
4/15/20 5:15,0,0,5.65,2020,4,15,4/15/2020
4/15/20 5:30,0,0,5.55,2020,4,15,4/15/2020
4/15/20 5:45,0,0,5.60,2020,4,15,4/15/2020
4/15/20 6:00,0,0,5.60,2020,4,15,4/15/2020
4/15/20 6:15,0,0,5.70,2020,4,15,4/15/2020
4/15/20 6:30,0,0,5.55,2020,4,15,4/15/2020
4/15/20 6:45,0,0,5.20,2020,4,15,4/15/2020
4/15/20 7:00,0,1.809,4.90,2020,4,15,4/15/2020
4/15/20 20:30,0,7.9,19.55,2020,4,15,4/15/2020
4/15/20 20:45,0,2.27,19.55,2020,4,15,4/15/2020
4/15/20 21:00,0,0.08,19.00,2020,4,15,4/15/2020
4/15/20 21:15,0,0.08,18.85,2020,4,15,4/15/2020
4/15/20 21:30,0,0.08,18.75,2020,4,15,4/15/2020
4/15/20 21:45,0,0.08,17.90,2020,4,15,4/15/2020
4/15/20 22:00,0,0.08,17.50,2020,4,15,4/15/2020
4/15/20 22:15,0,0.08,17.25,2020,4,15,4/15/2020
4/15/20 22:30,0,0.08,16.75,2020,4,15,4/15/2020
4/15/20 22:45,0,0.08,16.45,2020,4,15,4/15/2020
4/15/20 23:00,0,0.08,16.20,2020,4,15,4/15/2020
4/15/20 23:15,0,0.08,15.55,2020,4,15,4/15/2020
4/15/20 23:30,0,0.08,15.20,2020,4,15,4/15/2020
4/15/20 23:45,0,0.078,15.05,2020,4,15,4/15/2020
4/16/20 0:00,0,0,12.60,2020,4,16,4/16/2020
4/16/20 0:15,0,0,13.70,2020,4,16,4/16/2020
4/16/20 0:30,0,0,13.20,2020,4,16,4/16/2020
4/16/20 0:45,0,0,12.30,2020,4,16,4/16/2020
4/16/20 1:00,0,0,12.20,2020,4,16,4/16/2020
4/16/20 1:15,0,0,11.30,2020,4,16,4/16/2020
4/16/20 1:30,0,0,11.30,2020,4,16,4/16/2020
4/16/20 1:45,0,0,11.45,2020,4,16,4/16/2020
4/16/20 2:00,0,0,11.05,2020,4,16,4/16/2020
4/16/20 2:15,0,0,10.35,2020,4,16,4/16/2020
4/16/20 2:30,0,0,9.95,2020,4,16,4/16/2020
4/16/20 2:45,0,0,10.30,2020,4,16,4/16/2020
4/16/20 3:00,0,0,10.00,2020,4,16,4/16/2020
4/16/20 3:15,0,0,10.05,2020,4,16,4/16/2020
4/16/20 3:30,0,0,8.85,2020,4,16,4/16/2020
4/16/20 3:45,0,0,8.75,2020,4,16,4/16/2020
4/16/20 4:00,0,0,8.05,2020,4,16,4/16/2020
4/16/20 4:15,0,0,8.50,2020,4,16,4/16/2020
4/16/20 4:30,0,0,8.35,2020,4,16,4/16/2020
4/16/20 4:45,0,0,7.55,2020,4,16,4/16/2020
4/16/20 5:00,0,0,7.60,2020,4,16,4/16/2020
4/16/20 5:15,0,0,7.15,2020,4,16,4/16/2020
4/16/20 5:30,0,0,7.05,2020,4,16,4/16/2020
4/16/20 5:45,0,0,6.75,2020,4,16,4/16/2020
4/16/20 6:00,0,0,7.65,2020,4,16,4/16/2020
4/16/20 6:15,0,0,7.65,2020,4,16,4/16/2020
4/16/20 6:30,0,0,7.15,2020,4,16,4/16/2020
4/16/20 6:45,0,0,7.25,2020,4,16,4/16/2020
4/16/20 7:00,0,3.686,7.60,2020,4,16,4/16/2020
4/16/20 20:30,0,10.007,23.65,2020,4,16,4/16/2020
4/16/20 20:45,0,4.5,23.00,2020,4,16,4/16/2020
4/16/20 21:00,0,1.98,22.70,2020,4,16,4/16/2020
4/16/20 21:15,0,0,22.15,2020,4,16,4/16/2020
4/16/20 21:30,0,0,20.55,2020,4,16,4/16/2020
4/16/20 21:45,0,0,19.75,2020,4,16,4/16/2020
4/16/20 22:00,0,0,19.75,2020,4,16,4/16/2020
4/16/20 22:15,0,0,19.75,2020,4,16,4/16/2020
4/16/20 22:30,0,0,19.00,2020,4,16,4/16/2020
4/16/20 22:45,0,0,18.80,2020,4,16,4/16/2020
4/16/20 23:00,0,0,18.10,2020,4,16,4/16/2020
4/16/20 23:15,0,0,17.60,2020,4,16,4/16/2020
4/16/20 23:30,0,0,17.80,2020,4,16,4/16/2020
4/16/20 23:45,0,0,17.35,2020,4,16,4/16/2020
4/17/20 0:00,0,0,17.00,2020,4,17,4/17/2020
4/17/20 0:15,0,0,16.65,2020,4,17,4/17/2020
4/17/20 0:30,0,0,16.65,2020,4,17,4/17/2020
4/17/20 0:45,0,0,16.65,2020,4,17,4/17/2020
4/17/20 1:00,0,0,15.40,2020,4,17,4/17/2020
4/17/20 1:15,0,0,15.15,2020,4,17,4/17/2020
4/17/20 1:30,0,0,15.45,2020,4,17,4/17/2020
4/17/20 1:45,0,0,15.65,2020,4,17,4/17/2020
4/17/20 2:00,0,0,14.65,2020,4,17,4/17/2020
4/17/20 2:15,0,0,15.30,2020,4,17,4/17/2020
4/17/20 2:30,0,0,14.20,2020,4,17,4/17/2020
4/17/20 2:45,0,0,14.60,2020,4,17,4/17/2020
4/17/20 3:00,0,0,14.20,2020,4,17,4/17/2020
4/17/20 3:15,0,0,13.50,2020,4,17,4/17/2020
4/17/20 3:30,0,0,14.20,2020,4,17,4/17/2020
4/17/20 3:45,0,0,13.90,2020,4,17,4/17/2020
4/17/20 4:00,0,0,13.90,2020,4,17,4/17/2020
4/17/20 4:15,0,0,13.10,2020,4,17,4/17/2020
4/17/20 4:30,0,0,12.95,2020,4,17,4/17/2020
4/17/20 4:45,0,0,12.75,2020,4,17,4/17/2020
4/17/20 5:00,0,0,13.40,2020,4,17,4/17/2020
4/17/20 5:15,0,0,13.10,2020,4,17,4/17/2020
4/17/20 5:30,0,0,12.30,2020,4,17,4/17/2020
4/17/20 5:45,0,0,12.65,2020,4,17,4/17/2020
4/17/20 6:00,0,0,11.95,2020,4,17,4/17/2020
4/17/20 6:15,0,0,12.00,2020,4,17,4/17/2020
4/17/20 6:30,0,0,11.45,2020,4,17,4/17/2020
4/17/20 6:45,0,0,12.05,2020,4,17,4/17/2020
4/17/20 20:30,0,1018.82,25.70,2020,4,17,4/17/2020
4/17/20 20:45,0,1018.82,25.00,2020,4,17,4/17/2020
4/17/20 21:00,0,81.524,24.50,2020,4,17,4/17/2020
4/17/20 21:15,0,0.02,23.70,2020,4,17,4/17/2020
4/17/20 21:30,0,0.02,22.90,2020,4,17,4/17/2020
4/17/20 21:45,0,0.02,22.20,2020,4,17,4/17/2020
4/17/20 22:00,0,0.02,22.05,2020,4,17,4/17/2020
4/17/20 22:15,0,0.02,21.25,2020,4,17,4/17/2020
4/17/20 22:30,0,0.02,20.95,2020,4,17,4/17/2020
4/17/20 22:45,0,0.02,20.80,2020,4,17,4/17/2020
4/17/20 23:00,0,0.02,20.60,2020,4,17,4/17/2020
4/17/20 23:15,0,0.02,18.80,2020,4,17,4/17/2020
4/17/20 23:30,0,0.02,18.85,2020,4,17,4/17/2020
4/17/20 23:45,0,0.02,19.45,2020,4,17,4/17/2020
4/18/20 0:00,0,0.01,17.85,2020,4,18,4/18/2020
4/18/20 0:15,0,0,17.75,2020,4,18,4/18/2020
4/18/20 0:30,0,0,18.15,2020,4,18,4/18/2020
4/18/20 0:45,0,0,16.90,2020,4,18,4/18/2020
4/18/20 1:00,0,0,16.55,2020,4,18,4/18/2020
4/18/20 1:15,0,0,17.05,2020,4,18,4/18/2020
4/18/20 1:30,0,0,17.05,2020,4,18,4/18/2020
4/18/20 1:45,0,0,17.05,2020,4,18,4/18/2020
4/18/20 2:00,0,0,16.45,2020,4,18,4/18/2020
4/18/20 2:15,0,0,15.80,2020,4,18,4/18/2020
4/18/20 2:30,0,0,15.70,2020,4,18,4/18/2020
4/18/20 2:45,0,0,15.60,2020,4,18,4/18/2020
4/18/20 3:00,0,0,15.45,2020,4,18,4/18/2020
4/18/20 3:15,0,0,15.90,2020,4,18,4/18/2020
4/18/20 3:30,0,0,15.80,2020,4,18,4/18/2020
4/18/20 3:45,0,0,15.40,2020,4,18,4/18/2020
4/18/20 4:00,0,0,16.10,2020,4,18,4/18/2020
4/18/20 4:15,0,0,15.90,2020,4,18,4/18/2020
4/18/20 4:30,0,0,16.05,2020,4,18,4/18/2020
4/18/20 4:45,0,0,15.60,2020,4,18,4/18/2020
4/18/20 5:00,0,0,14.95,2020,4,18,4/18/2020
4/18/20 5:15,0,0,14.85,2020,4,18,4/18/2020
4/18/20 5:30,0,0,14.80,2020,4,18,4/18/2020
4/18/20 5:45,0,0,14.95,2020,4,18,4/18/2020
4/18/20 6:00,0,0,15.20,2020,4,18,4/18/2020
4/18/20 6:15,0,0,15.30,2020,4,18,4/18/2020
4/18/20 6:30,0,0,15.05,2020,4,18,4/18/2020
4/18/20 6:45,0,0,15.40,2020,4,18,4/18/2020
4/18/20 7:00,0,2.641,15.30,2020,4,18,4/18/2020
4/18/20 20:30,0,8.919,22.15,2020,4,18,4/18/2020
4/18/20 20:45,0,3.12,22.25,2020,4,18,4/18/2020
4/18/20 21:00,0,3.12,21.80,2020,4,18,4/18/2020
4/18/20 21:15,0,2.538,22.00,2020,4,18,4/18/2020
4/18/20 21:30,0,0,22.05,2020,4,18,4/18/2020
4/18/20 21:45,0,0,20.90,2020,4,18,4/18/2020
4/18/20 22:00,0,0,21.40,2020,4,18,4/18/2020
4/18/20 22:15,0,0,20.75,2020,4,18,4/18/2020
4/18/20 22:30,0,0,20.80,2020,4,18,4/18/2020
4/18/20 22:45,0,0,20.00,2020,4,18,4/18/2020
4/18/20 23:00,0,0,20.00,2020,4,18,4/18/2020
4/18/20 23:15,0,0,19.85,2020,4,18,4/18/2020
4/18/20 23:30,0,0,19.30,2020,4,18,4/18/2020
4/18/20 23:45,0,0,19.45,2020,4,18,4/18/2020
4/19/20 0:00,0,0,18.75,2020,4,19,4/19/2020
4/19/20 0:15,0,0,17.80,2020,4,19,4/19/2020
4/19/20 0:30,0,0,17.75,2020,4,19,4/19/2020
4/19/20 0:45,0,0,17.25,2020,4,19,4/19/2020
4/19/20 1:00,0,0,17.10,2020,4,19,4/19/2020
4/19/20 1:15,0,0,17.05,2020,4,19,4/19/2020
4/19/20 1:30,0,0,16.05,2020,4,19,4/19/2020
4/19/20 1:45,0,0,16.40,2020,4,19,4/19/2020
4/19/20 2:00,0,0,16.10,2020,4,19,4/19/2020
4/19/20 2:15,0,0,16.45,2020,4,19,4/19/2020
4/19/20 2:30,0,0,15.90,2020,4,19,4/19/2020
4/19/20 2:45,0,0,15.65,2020,4,19,4/19/2020
4/19/20 3:00,0,0,15.70,2020,4,19,4/19/2020
4/19/20 3:15,0,0,14.90,2020,4,19,4/19/2020
4/19/20 3:30,0,0,14.80,2020,4,19,4/19/2020
4/19/20 3:45,0,0,14.65,2020,4,19,4/19/2020
4/19/20 4:00,0,0,14.80,2020,4,19,4/19/2020
4/19/20 4:15,0,0,14.10,2020,4,19,4/19/2020
4/19/20 4:30,0,0,14.35,2020,4,19,4/19/2020
4/19/20 4:45,0,0,13.75,2020,4,19,4/19/2020
4/19/20 5:00,0,0,13.00,2020,4,19,4/19/2020
4/19/20 5:15,0,0,12.90,2020,4,19,4/19/2020
4/19/20 5:30,0,0,13.75,2020,4,19,4/19/2020
4/19/20 5:45,0,0,13.40,2020,4,19,4/19/2020
4/19/20 6:00,0,0,13.70,2020,4,19,4/19/2020
4/19/20 6:15,0,0.033,13.85,2020,4,19,4/19/2020
4/19/20 6:30,0,0.04,14.10,2020,4,19,4/19/2020
4/19/20 6:45,0,0.04,14.20,2020,4,19,4/19/2020
4/19/20 20:30,0,11.88,19.05,2020,4,19,4/19/2020
4/19/20 20:45,0,3.63,18.80,2020,4,19,4/19/2020
4/19/20 21:00,0,1.86,18.40,2020,4,19,4/19/2020
4/19/20 21:15,0,1.86,18.05,2020,4,19,4/19/2020
4/19/20 21:30,0,1.86,18.05,2020,4,19,4/19/2020
4/19/20 21:45,0,0.393,17.50,2020,4,19,4/19/2020
4/19/20 22:00,0,0,17.25,2020,4,19,4/19/2020
4/19/20 22:15,0,0,17.05,2020,4,19,4/19/2020
4/19/20 22:30,0,0,16.75,2020,4,19,4/19/2020
4/19/20 22:45,0,0,16.65,2020,4,19,4/19/2020
4/19/20 23:00,0,0,16.40,2020,4,19,4/19/2020
4/19/20 23:15,0,0,16.10,2020,4,19,4/19/2020
4/19/20 23:30,0,0,16.05,2020,4,19,4/19/2020
4/19/20 23:45,0,0,15.85,2020,4,19,4/19/2020
4/20/20 0:00,0,0,15.70,2020,4,20,4/20/2020
4/20/20 0:15,0,0,15.65,2020,4,20,4/20/2020
4/20/20 0:30,0,0,15.35,2020,4,20,4/20/2020
4/20/20 0:45,0,0,15.10,2020,4,20,4/20/2020
4/20/20 1:00,0,0,14.95,2020,4,20,4/20/2020
4/20/20 1:15,0,0,14.55,2020,4,20,4/20/2020
4/20/20 1:30,0,0,14.45,2020,4,20,4/20/2020
4/20/20 1:45,0,0,14.25,2020,4,20,4/20/2020
4/20/20 2:00,0,0,14.15,2020,4,20,4/20/2020
4/20/20 2:15,0,0,13.85,2020,4,20,4/20/2020
4/20/20 2:30,0,0,13.65,2020,4,20,4/20/2020
4/20/20 2:45,0,0,13.60,2020,4,20,4/20/2020
4/20/20 3:00,0,0,13.35,2020,4,20,4/20/2020
4/20/20 3:15,0,0,13.15,2020,4,20,4/20/2020
4/20/20 3:30,0,0,13.00,2020,4,20,4/20/2020
4/20/20 3:45,0,0,12.90,2020,4,20,4/20/2020
4/20/20 4:00,0,0,12.75,2020,4,20,4/20/2020
4/20/20 4:15,0,0,12.60,2020,4,20,4/20/2020
4/20/20 4:30,0,0,12.30,2020,4,20,4/20/2020
4/20/20 4:45,0,0,12.05,2020,4,20,4/20/2020
4/20/20 5:00,0,0,11.95,2020,4,20,4/20/2020
4/20/20 5:15,0,0,11.75,2020,4,20,4/20/2020
4/20/20 5:30,0,0,11.65,2020,4,20,4/20/2020
4/20/20 5:45,0,0,11.40,2020,4,20,4/20/2020
4/20/20 6:00,0,0,11.20,2020,4,20,4/20/2020
4/20/20 6:15,0,0,11.05,2020,4,20,4/20/2020
4/20/20 6:30,0,0,10.95,2020,4,20,4/20/2020
4/20/20 6:45,0,0,11.00,2020,4,20,4/20/2020
4/20/20 20:30,0,9.62,21.00,2020,4,20,4/20/2020
4/20/20 20:45,0,4.959,20.60,2020,4,20,4/20/2020
4/20/20 21:00,0,0.192,20.35,2020,4,20,4/20/2020
4/20/20 21:15,0,0,19.35,2020,4,20,4/20/2020
4/20/20 21:30,0,0,18.85,2020,4,20,4/20/2020
4/20/20 21:45,0,0,18.40,2020,4,20,4/20/2020
4/20/20 22:00,0,0,18.15,2020,4,20,4/20/2020
4/20/20 22:15,0,0,17.65,2020,4,20,4/20/2020
4/20/20 22:30,0,0,17.40,2020,4,20,4/20/2020
4/20/20 22:45,0,0,17.05,2020,4,20,4/20/2020
4/20/20 23:00,0,0,16.65,2020,4,20,4/20/2020
4/20/20 23:15,0,0,16.55,2020,4,20,4/20/2020
4/20/20 23:30,0,0,16.35,2020,4,20,4/20/2020
4/20/20 23:45,0,0,16.20,2020,4,20,4/20/2020
4/21/20 0:00,0,0,15.95,2020,4,21,4/21/2020
4/21/20 0:15,0,0,15.60,2020,4,21,4/21/2020
4/21/20 0:30,0,0,15.40,2020,4,21,4/21/2020
4/21/20 0:45,0,0,15.10,2020,4,21,4/21/2020
4/21/20 1:00,0,0,15.05,2020,4,21,4/21/2020
4/21/20 1:15,0,0,14.95,2020,4,21,4/21/2020
4/21/20 1:30,0,0,14.85,2020,4,21,4/21/2020
4/21/20 1:45,0,0,14.60,2020,4,21,4/21/2020
4/21/20 2:00,0,0,14.40,2020,4,21,4/21/2020
4/21/20 2:15,0,0,14.50,2020,4,21,4/21/2020
4/21/20 2:30,0,0,14.15,2020,4,21,4/21/2020
4/21/20 2:45,0,0,14.10,2020,4,21,4/21/2020
4/21/20 3:00,0,0,13.75,2020,4,21,4/21/2020
4/21/20 3:15,0,0,14.00,2020,4,21,4/21/2020
4/21/20 3:30,0,0,13.70,2020,4,21,4/21/2020
4/21/20 3:45,0,0,13.65,2020,4,21,4/21/2020
4/21/20 4:00,0,0,13.75,2020,4,21,4/21/2020
4/21/20 4:15,0,0,13.70,2020,4,21,4/21/2020
4/21/20 4:30,0,0,13.70,2020,4,21,4/21/2020
4/21/20 4:45,0,0,13.65,2020,4,21,4/21/2020
4/21/20 5:00,0,0,13.60,2020,4,21,4/21/2020
4/21/20 5:15,0,0,13.35,2020,4,21,4/21/2020
4/21/20 5:30,0,0,13.40,2020,4,21,4/21/2020
4/21/20 5:45,0,0,13.20,2020,4,21,4/21/2020
4/21/20 6:00,0,0,13.00,2020,4,21,4/21/2020
4/21/20 6:15,0,0,12.70,2020,4,21,4/21/2020
4/21/20 6:30,0,0,12.60,2020,4,21,4/21/2020
4/21/20 6:45,0,1.691,12.25,2020,4,21,4/21/2020
4/21/20 20:30,0,14.657,22.50,2020,4,21,4/21/2020
4/21/20 20:45,0,6.309,22.15,2020,4,21,4/21/2020
4/21/20 21:00,0,0.09,21.80,2020,4,21,4/21/2020
4/21/20 21:15,0,0.09,21.30,2020,4,21,4/21/2020
4/21/20 21:30,0,0.09,21.20,2020,4,21,4/21/2020
4/21/20 21:45,0,0.09,21.05,2020,4,21,4/21/2020
4/21/20 22:00,0,0.09,20.70,2020,4,21,4/21/2020
4/21/20 22:15,0,0.09,20.10,2020,4,21,4/21/2020
4/21/20 22:30,0,0.09,19.55,2020,4,21,4/21/2020
4/21/20 22:45,0,0.09,19.35,2020,4,21,4/21/2020
4/21/20 23:00,0,0.09,18.95,2020,4,21,4/21/2020
4/21/20 23:15,0,0.09,18.35,2020,4,21,4/21/2020
4/21/20 23:30,0,0.09,18.40,2020,4,21,4/21/2020
4/21/20 23:45,0,0.018,18.15,2020,4,21,4/21/2020
4/22/20 0:00,0,0,18.10,2020,4,22,4/22/2020
4/22/20 0:15,0,0,18.00,2020,4,22,4/22/2020
4/22/20 0:30,0,0,17.90,2020,4,22,4/22/2020
4/22/20 0:45,0,0,17.75,2020,4,22,4/22/2020
4/22/20 1:00,0,0,17.65,2020,4,22,4/22/2020
4/22/20 1:15,0,0,17.60,2020,4,22,4/22/2020
4/22/20 1:30,0,0,17.55,2020,4,22,4/22/2020
4/22/20 1:45,0,0,17.35,2020,4,22,4/22/2020
4/22/20 2:00,0,0,17.05,2020,4,22,4/22/2020
4/22/20 2:15,0,0,16.65,2020,4,22,4/22/2020
4/22/20 2:30,0,0,16.55,2020,4,22,4/22/2020
4/22/20 2:45,0,0,15.80,2020,4,22,4/22/2020
